"Scaffold"	"Start"	"End"	"Prop_CDS"
"Ca_s9__4"	25900001	26000000	0
"Ca_s9__4"	26000001	26100000	0
"Ca_s9__4"	26100001	26200000	0.08475
"Ca_s9__4"	26200001	26300000	0.01739
"Ca_s9__4"	26300001	26400000	0.01926
"Ca_s9__4"	26400001	26500000	0.03333
"Ca_s9__4"	26500001	26600000	0.04547
"Ca_s9__4"	26600001	26700000	0.03671
"Ca_s9__4"	26700001	26800000	0.0269
"Ca_s9__4"	26800001	26900000	0
"Ca_s9__4"	26900001	27000000	0
"Ca_s9__4"	27000001	27100000	0
"Ca_s9__4"	27100001	27200000	0
"Ca_s9__4"	27200001	27300000	0
"Ca_s9__4"	27300001	27400000	0
"Ca_s9__4"	27400001	27500000	0
"Ca_s9__4"	27500001	27600000	0
"Ca_s9__4"	27600001	27700000	0.00433
"Ca_s9__4"	27700001	27800000	0.03198
"Ca_s9__4"	27800001	27900000	0.00659
"Ca_s9__4"	27900001	28000000	0
"Ca_s9__4"	28000001	28100000	0
"Ca_s9__4"	28100001	28200000	0.00965
"Ca_s9__4"	28200001	28300000	0.01998
"Ca_s9__4"	28300001	28400000	0.00424
"Ca_s9__4"	28400001	28500000	0.01557
"Ca_s9__4"	28500001	28600000	0
"Ca_s9__4"	28600001	28700000	0
"Ca_s9__4"	28700001	28800000	0.00448
"Ca_s9__4"	28800001	28900000	0.01443
"Ca_s9__4"	28900001	29000000	0.04515
"Ca_s9__4"	29000001	29100000	0.00767
"Ca_s9__4"	29100001	29200000	0
"Ca_s9__4"	29200001	29300000	0.00871
"Ca_s9__4"	29300001	29400000	0.01302
"Ca_s9__4"	29400001	29500000	0
"Ca_s9__4"	29500001	29600000	0
"Ca_s9__4"	29600001	29700000	0
"Ca_s9__4"	29700001	29800000	0
"Ca_s9__4"	29800001	29900000	0
"Ca_s9__4"	29900001	30000000	0
"Ca_s9__4"	30000001	30100000	0
"Ca_s9__4"	30100001	30200000	0.00083
"Ca_s9__4"	30200001	30300000	0.00272
"Ca_s9__4"	30300001	30400000	0.00741
"Ca_s9__4"	30400001	30500000	0.0081
"Ca_s9__4"	30500001	30600000	0.00342
"Ca_s9__4"	30600001	30700000	0.00161
"Ca_s9__4"	30700001	30800000	0.0007
"Ca_s9__4"	30800001	30900000	0
"Ca_s9__4"	30900001	31000000	0
"Ca_s9__4"	31000001	31100000	0
"Ca_s9__4"	31100001	31200000	0.0108
"Ca_s9__4"	31200001	31300000	0.01623
"Ca_s9__4"	31300001	31400000	0
"Ca_s9__4"	31400001	31500000	0.02462
"Ca_s9__4"	31500001	31600000	0.0545
"Ca_s9__4"	31600001	31700000	0.0059
"Ca_s9__4"	31700001	31800000	0.0449
"Ca_s9__4"	31800001	31900000	0.04027
"Ca_s9__4"	31900001	32000000	0
"Ca_s9__4"	32000001	32100000	0.04095
"Ca_s9__4"	32100001	32200000	0.02119
"Ca_s9__4"	32200001	32300000	0.01044
"Ca_s9__4"	32300001	32400000	0.0107
"Ca_s9__4"	32400001	32500000	0
"Ca_s9__4"	32500001	32600000	0.00636
"Ca_s9__4"	32600001	32700000	0.03002
"Ca_s9__4"	32700001	32800000	0.05119
"Ca_s9__4"	32800001	32900000	0.0206
"Ca_s9__4"	32900001	33000000	0.01845
"Ca_s9__4"	33000001	33100000	0.03511
"Ca_s9__4"	33100001	33200000	0.06375
"Ca_s9__4"	33200001	33300000	0.04578
"Ca_s9__4"	33300001	33400000	0
"Ca_s9__4"	33400001	33500000	0.04302
"Ca_s9__4"	33500001	33600000	0.02552
"Ca_s9__4"	33600001	33700000	0
"Ca_s9__4"	33700001	33800000	0
"Ca_s9__4"	33800001	33900000	0
"Ca_s9__4"	33900001	34000000	0.10968
"Ca_s9__4"	34000001	34100000	0
"Ca_s9__4"	34100001	34200000	0
"Ca_s9__4"	34200001	34300000	0
"Ca_s9__4"	34300001	34400000	0
"Ca_s9__4"	34400001	34500000	0
"Ca_s9__4"	34500001	34600000	0
"Ca_s9__4"	34600001	34700000	0
"Ca_s9__4"	34700001	34800000	0
"Ca_s9__4"	34800001	34900000	0
"Ca_s9__4"	34900001	35000000	0
"Ca_s9__4"	35000001	35100000	0
"Ca_s9__4"	35100001	35200000	0.03465
"Ca_s9__4"	35200001	35300000	0
"Ca_s9__4"	35300001	35400000	0
"Ca_s9__4"	35400001	35500000	0
"Ca_s9__4"	35500001	35600000	0.01519
"Ca_s9__4"	35600001	35700000	0.00796
"Ca_s9__4"	35700001	35800000	0
"Ca_s9__4"	35800001	35900000	0.01244
"Ca_s9__4"	35900001	36000000	0.03517
"Ca_s9__4"	36000001	36100000	0.01297
"Ca_s9__4"	36100001	36200000	0.00713
"Ca_s9__4"	36200001	36300000	0.00557
"Ca_s9__4"	36300001	36400000	0.01288
"Ca_s9__4"	36400001	36500000	0.01047
"Ca_s9__4"	36500001	36600000	0.0182
"Ca_s9__4"	36600001	36700000	0.04487
"Ca_s9__4"	36700001	36800000	0
"Ca_s9__4"	36800001	36900000	0.00685
"Ca_s9__4"	36900001	37000000	0
"Ca_s9__4"	37000001	37100000	0.01699
"Ca_s9__4"	37100001	37200000	0.02039
"Ca_s9__4"	37200001	37300000	0.01808
"Ca_s9__4"	37300001	37400000	0.04842
"Ca_s9__4"	37400001	37500000	0.01268
"Ca_s9__4"	37500001	37600000	0.06088
"Ca_s9__4"	37600001	37700000	0
"Ca_s9__4"	37700001	37800000	0
"Ca_s9__4"	37800001	37900000	0
"Ca_s9__4"	37900001	38000000	0
"Ca_s9__4"	38000001	38100000	0.00555
"Ca_s9__4"	38100001	38200000	0.0621
"Ca_s9__4"	38200001	38300000	0.04903
"Ca_s9__4"	38300001	38400000	0.04798
"Ca_s9__4"	38400001	38500000	0.01875
"Ca_s9__4"	38500001	38600000	0.01177
"Ca_s9__4"	38600001	38700000	0
"Ca_s9__4"	38700001	38800000	0
"Ca_s9__4"	38800001	38900000	0
"Ca_s9__4"	38900001	39000000	0
"Ca_s9__4"	39000001	39100000	0.01095
"Ca_s9__4"	39100001	39200000	0
"Ca_s9__4"	39200001	39300000	0
"Ca_s9__4"	39300001	39400000	0.02017
"Ca_s9__4"	39400001	39500000	0.02541
"Ca_s9__4"	39500001	39600000	0.06481
"Ca_s9__4"	39600001	39700000	0.00783
"Ca_s9__4"	39700001	39800000	0.0211
"Ca_s9__4"	39800001	39900000	0.00259
"Ca_s9__4"	39900001	40000000	0
"Ca_s9__4"	40000001	40100000	0.04729
"Ca_s9__4"	40100001	40200000	0.00614
"Ca_s9__4"	40200001	40300000	0.0285
"Ca_s9__4"	40300001	40400000	0.00107
"Ca_s9__4"	40400001	40500000	0
"Ca_s9__4"	40500001	40600000	0
"Ca_s9__4"	40600001	40700000	0
"Ca_s9__4"	40700001	40800000	0
"Ca_s9__4"	40800001	40900000	0
"Ca_s9__4"	40900001	41000000	0
"Ca_s9__4"	41000001	41100000	0
"Ca_s9__4"	41100001	41200000	0
"Ca_s9__4"	41200001	41300000	0
"Ca_s9__4"	41300001	41400000	0
"Ca_s9__4"	41400001	41500000	0
"Ca_s9__4"	41500001	41600000	0
"Ca_s9__4"	41600001	41700000	0
"Ca_s9__4"	41700001	41800000	0
"Ca_s9__4"	41800001	41900000	0
"Ca_s9__4"	41900001	42000000	0
"Ca_s9__4"	42000001	42100000	0
"Ca_s9__4"	42100001	42200000	0.00791
"Ca_s9__4"	42200001	42300000	0.0164
"Ca_s9__4"	42300001	42400000	0
"Ca_s9__4"	42400001	42500000	0
"Ca_s9__4"	42500001	42600000	0.00634
"Ca_s9__4"	42600001	42700000	0.00161
"Ca_s9__4"	42700001	42800000	0.00097
"Ca_s9__4"	42800001	42900000	0.00665
"Ca_s9__4"	42900001	43000000	0.00512
"Ca_s9__4"	43000001	43100000	0.01703
"Ca_s9__4"	43100001	43200000	0
"Ca_s9__4"	43200001	43300000	0
"Ca_s9__4"	43300001	43400000	0
"Ca_s9__4"	43400001	43500000	0
"Ca_s9__4"	43500001	43600000	0
"Ca_s9__4"	43600001	43700000	0
"Ca_s9__4"	43700001	43800000	0
"Ca_s9__4"	43800001	43900000	0
"Ca_s9__4"	43900001	44000000	0
"Ca_s9__4"	44000001	44100000	0
"Ca_s9__4"	44100001	44200000	0
"Ca_s9__4"	44200001	44300000	0
"Ca_s9__4"	44300001	44400000	0
"Ca_s9__4"	44400001	44500000	0
"Ca_s9__4"	44500001	44600000	0
"Ca_s9__4"	44600001	44700000	0
"Ca_s9__4"	44700001	44800000	0
"Ca_s9__4"	44800001	44900000	0
"Ca_s9__4"	44900001	45000000	0
"Ca_s9__4"	45000001	45100000	0.01683
"Ca_s9__4"	45100001	45200000	0
"Ca_s9__4"	45200001	45300000	0.02686
"Ca_s9__4"	45300001	45400000	0.01647
"Ca_s9__4"	45400001	45500000	0
"Ca_s9__4"	45500001	45600000	0.03041
"Ca_s9__4"	45600001	45700000	0.00333
"Ca_s9__4"	45700001	45800000	0
"Ca_s9__4"	45800001	45900000	0
"Ca_s9__4"	45900001	46000000	0
"Ca_s9__4"	46000001	46100000	0.01332
"Ca_s9__4"	46100001	46200000	0.01307
"Ca_s9__4"	46200001	46300000	0.00569
"Ca_s9__4"	46300001	46400000	0.02193
"Ca_s9__4"	46400001	46500000	0
"Ca_s9__4"	46500001	46600000	0
"Ca_s9__4"	46600001	46700000	0
"Ca_s9__4"	46700001	46800000	0
"Ca_s9__4"	46800001	46900000	0
"Ca_s9__4"	46900001	47000000	0
"Ca_s9__4"	47000001	47100000	0
"Ca_s9__4"	47100001	47200000	0
"Ca_s9__4"	47200001	47300000	0.02487
"Ca_s9__4"	47300001	47400000	0.01264
"Ca_s9__4"	47400001	47500000	0.04593
"Ca_s20__4A"	1	100000	0
"Ca_s20__4A"	100001	200000	0.00768
"Ca_s20__4A"	200001	300000	0.00325
"Ca_s20__4A"	300001	400000	0.02392
"Ca_s20__4A"	400001	500000	0.05256
"Ca_s20__4A"	500001	600000	0.03173
"Ca_s20__4A"	600001	700000	0.05317
"Ca_s20__4A"	700001	800000	0.03126
"Ca_s20__4A"	800001	900000	0.01227
"Ca_s20__4A"	900001	1000000	0.01027
"Ca_s20__4A"	1000001	1100000	0
"Ca_s20__4A"	1100001	1200000	0
"Ca_s20__4A"	1200001	1300000	0.03117
"Ca_s20__4A"	1300001	1400000	0.05314
"Ca_s20__4A"	1400001	1500000	0.1059
"Ca_s20__4A"	1500001	1600000	0.09218
"Ca_s20__4A"	1600001	1700000	0.11446
"Ca_s20__4A"	1700001	1800000	0.03111
"Ca_s20__4A"	1800001	1900000	0
"Ca_s20__4A"	1900001	2000000	0.00118
"Ca_s20__4A"	2000001	2100000	0.0136
"Ca_s20__4A"	2100001	2200000	0.01864
"Ca_s20__4A"	2200001	2300000	0.0021
"Ca_s20__4A"	2300001	2400000	0.02906
"Ca_s20__4A"	2400001	2500000	0.00013
"Ca_s20__4A"	2500001	2600000	0.00353
"Ca_s20__4A"	2600001	2700000	0
"Ca_s20__4A"	2700001	2800000	0.00698
"Ca_s20__4A"	2800001	2900000	0
"Ca_s20__4A"	2900001	3000000	0
"Ca_s20__4A"	3000001	3100000	0
"Ca_s20__4A"	3100001	3200000	0.01874
"Ca_s20__4A"	3200001	3300000	0.00313
"Ca_s20__4A"	3300001	3400000	0.01865
"Ca_s20__4A"	3400001	3500000	0.03345
"Ca_s20__4A"	3500001	3600000	0.01723
"Ca_s20__4A"	3600001	3700000	0.0264
"Ca_s20__4A"	3700001	3800000	0.01816
"Ca_s20__4A"	3800001	3900000	0.04349
"Ca_s20__4A"	3900001	4000000	0.03567
"Ca_s20__4A"	4000001	4100000	0.01388
"Ca_s20__4A"	4100001	4200000	0
"Ca_s20__4A"	4200001	4300000	0.01323
"Ca_s20__4A"	4300001	4400000	0
"Ca_s20__4A"	4400001	4500000	0
"Ca_s20__4A"	4500001	4600000	0.00405
"Ca_s20__4A"	4600001	4700000	0.00468
"Ca_s20__4A"	4700001	4800000	0
"Ca_s20__4A"	4800001	4900000	0
"Ca_s20__4A"	4900001	5000000	0.00345
"Ca_s20__4A"	5000001	5100000	0.03909
"Ca_s20__4A"	5100001	5200000	0.05544
"Ca_s20__4A"	5200001	5300000	0.12072
"Ca_s20__4A"	5300001	5400000	0
"Ca_s20__4A"	5400001	5500000	0
"Ca_s20__4A"	5500001	5600000	0
"Ca_s20__4A"	5600001	5700000	0
"Ca_s20__4A"	5700001	5800000	0
"Ca_s20__4A"	5800001	5900000	0
"Ca_s20__4A"	5900001	6000000	0
"Ca_s20__4A"	6000001	6100000	0
"Ca_s20__4A"	6100001	6200000	0.01308
"Ca_s20__4A"	6200001	6300000	0.00963
"Ca_s20__4A"	6300001	6400000	0
"Ca_s20__4A"	6400001	6500000	0.00395
"Ca_s20__4A"	6500001	6600000	0.17141
"Ca_s20__4A"	6600001	6700000	0.03014
"Ca_s20__4A"	6700001	6800000	0.00689
"Ca_s20__4A"	6800001	6900000	0.03672
"Ca_s20__4A"	6900001	7000000	0.148
"Ca_s20__4A"	7000001	7100000	0.11073
"Ca_s20__4A"	7100001	7200000	0.04665
"Ca_s20__4A"	7200001	7300000	0
"Ca_s20__4A"	7300001	7400000	0.00884
"Ca_s20__4A"	7400001	7500000	0.01396
"Ca_s20__4A"	7500001	7600000	0.04455
"Ca_s20__4A"	7600001	7700000	0.05437
"Ca_s20__4A"	7700001	7800000	0.01457
"Ca_s20__4A"	7800001	7900000	0.03021
"Ca_s20__4A"	7900001	8000000	0.001
"Ca_s20__4A"	8000001	8100000	0.02988
"Ca_s20__4A"	8100001	8200000	0.02778
"Ca_s20__4A"	8200001	8300000	0
"Ca_s20__4A"	8300001	8400000	0.0144
"Ca_s20__4A"	8400001	8500000	0.0067
"Ca_s20__4A"	8500001	8600000	0.03016
"Ca_s20__4A"	8600001	8700000	0.01205
"Ca_s20__4A"	8700001	8800000	0.03794
"Ca_s20__4A"	8800001	8900000	0.01843
"Ca_s20__4A"	8900001	9000000	0.04421
"Ca_s20__4A"	9000001	9100000	0.04403
"Ca_s20__4A"	9100001	9200000	0
"Ca_s20__4A"	9200001	9300000	0.02028
"Ca_s20__4A"	9300001	9400000	0.01583
"Ca_s20__4A"	9400001	9500000	0
"Ca_s20__4A"	9500001	9600000	0.02129
"Ca_s20__4A"	9600001	9700000	0.09807
"Ca_s20__4A"	9700001	9800000	0.04616
"Ca_s20__4A"	9800001	9900000	0
"Ca_s20__4A"	9900001	10000000	0.03268
"Ca_s20__4A"	10000001	10100000	0.03327
"Ca_s20__4A"	10100001	10200000	0.00407
"Ca_s20__4A"	10200001	10300000	0.01952
"Ca_s20__4A"	10300001	10400000	0.00348
"Ca_s20__4A"	10400001	10500000	0.01263
"Ca_s20__4A"	10500001	10600000	0
"Ca_s20__4A"	10600001	10700000	0.00984
"Ca_s20__4A"	10700001	10800000	0.02574
"Ca_s20__4A"	10800001	10900000	0.02835
"Ca_s20__4A"	10900001	11000000	0.00806
"Ca_s20__4A"	11000001	11100000	0.05042
"Ca_s20__4A"	11100001	11200000	0.06251
"Ca_s20__4A"	11200001	11300000	0.02418
"Ca_s20__4A"	11300001	11400000	0.02385
"Ca_s20__4A"	11400001	11500000	0
"Ca_s20__4A"	11500001	11600000	0
"Ca_s20__4A"	11600001	11700000	0
"Ca_s20__4A"	11700001	11800000	0
"Ca_s20__4A"	11800001	11900000	0
"Ca_s20__4A"	11900001	12000000	0
"Ca_s20__4A"	12000001	12100000	0
"Ca_s20__4A"	12100001	12200000	0
"Ca_s20__4A"	12200001	12300000	0
"Ca_s20__4A"	12300001	12400000	0
"Ca_s20__4A"	12400001	12500000	0.01799
"Ca_s20__4A"	12500001	12600000	0.05826
"Ca_s20__4A"	12600001	12700000	0.03806
"Ca_s20__4A"	12700001	12800000	0.05937
"Ca_s20__4A"	12800001	12900000	0.02961
"Ca_s20__4A"	12900001	13000000	0
"Ca_s20__4A"	13000001	13100000	0
"Ca_s20__4A"	13100001	13200000	0
"Ca_s20__4A"	13200001	13300000	0
"Ca_s20__4A"	13300001	13400000	0
"Ca_s20__4A"	13400001	13500000	0.03482
"Ca_s20__4A"	13500001	13600000	0
"Ca_s20__4A"	13600001	13700000	0
"Ca_s20__4A"	13700001	13800000	0.05039
"Ca_s20__4A"	13800001	13900000	0.06766
"Ca_s20__4A"	13900001	14000000	0.08003
"Ca_s20__4A"	14000001	14100000	0.06464
"Ca_s20__4A"	14100001	14200000	0.01165
"Ca_s20__4A"	14200001	14300000	0
"Ca_s20__4A"	14300001	14400000	0
"Ca_s20__4A"	14400001	14500000	0.00387
"Ca_s20__4A"	14500001	14600000	0.01304
"Ca_s20__4A"	14600001	14700000	0.01974
"Ca_s20__4A"	14700001	14800000	0.04834
"Ca_s20__4A"	14800001	14900000	0.06172
"Ca_s20__4A"	14900001	15000000	0.00222
"Ca_s20__4A"	15000001	15100000	0
"Ca_s20__4A"	15100001	15200000	0.00731
"Ca_s20__4A"	15200001	15300000	0.03276
"Ca_s20__4A"	15300001	15400000	0.0141
"Ca_s20__4A"	15400001	15500000	0
"Ca_s20__4A"	15500001	15600000	0
"Ca_s20__4A"	15600001	15700000	0.02881
"Ca_s20__4A"	15700001	15800000	0.02651
"Ca_s20__4A"	15800001	15900000	0
"Ca_s20__4A"	15900001	16000000	0.01098
"Ca_s20__4A"	16000001	16100000	0
"Ca_s20__4A"	16100001	16200000	0
"Ca_s20__4A"	16200001	16300000	0.01743
"Ca_s20__4A"	16300001	16400000	0
"Ca_s20__4A"	16400001	16500000	0
"Ca_s20__4A"	16500001	16600000	0
"Ca_s20__4A"	16600001	16700000	0
"Ca_s20__4A"	16700001	16800000	0
"Ca_s20__4A"	16800001	16900000	0
"Ca_s20__4A"	16900001	17000000	0
"Ca_s20__4A"	17000001	17100000	0
"Ca_s20__4A"	17100001	17200000	0
"Ca_s20__4A"	17200001	17300000	0
"Ca_s20__4A"	17300001	17400000	0
"Ca_s20__4A"	17400001	17500000	0
"Ca_s20__4A"	17500001	17600000	0
"Ca_s20__4A"	17600001	17700000	0
"Ca_s20__4A"	17700001	17800000	0.00164
"Ca_s20__4A"	17800001	17900000	0.00783
"Ca_s20__4A"	17900001	18000000	0.01083
"Ca_s20__4A"	18000001	18100000	0.01907
"Ca_s20__4A"	18100001	18200000	0.03531
"Ca_s20__4A"	18200001	18300000	0.02581
"Ca_s20__4A"	18300001	18400000	0.07293
"Ca_s20__4A"	18400001	18500000	0.11494
"Ca_s20__4A"	18500001	18600000	0.12683
"Ca_s20__4A"	18600001	18700000	0.06046
"Ca_s20__4A"	18700001	18800000	0.03524
"Ca_s20__4A"	18800001	18900000	0.03428
"Ca_s20__4A"	18900001	19000000	0.07268
"Ca_s20__4A"	19000001	19100000	0.03105
"Ca_s20__4A"	19100001	19200000	0
"Ca_s20__4A"	19200001	19300000	0.04064
"Ca_s20__4A"	19300001	19400000	0.04005
"Ca_s20__4A"	19400001	19500000	0.02616
"Ca_s20__4A"	19500001	19600000	0
"Ca_s20__4A"	19600001	19700000	0
"Ca_s20__4A"	19700001	19800000	0
"Ca_s20__4A"	19800001	19900000	0
"Ca_s20__4A"	19900001	20000000	0
"Ca_s20__4A"	20000001	20100000	0.00904
"Ca_s20__4A"	20100001	20200000	0
"Ca_s20__4A"	20200001	20300000	0.02254
"Ca_s20__4A"	20300001	20400000	0.11454
"Ca_s20__4A"	20400001	20500000	0.05588
"Ca_s20__4A"	20500001	20600000	0
"Ca_s20__4A"	20600001	20700000	0.00838
"Ca_s20__4A"	20700001	20800000	0.02571
"Ca_s20__4A"	20800001	20900000	0.00122
"Ca_s20__4A"	20900001	21000000	0.03739
"Ca_s20__4A"	21000001	21100000	0.02056
"Ca_s20__4A"	21100001	21200000	0.01607
"Ca_s20__4A"	21200001	21300000	0
"Ca_s20__4A"	21300001	21400000	0
"Ca_s20__4A"	21400001	21500000	0.02296
"Ca_s20__4A"	21500001	21600000	0.0204
"Ca_s20__4A"	21600001	21700000	0
"Ca_s20__4A"	21700001	21800000	0.02088
"Ca_s20__4A"	21800001	21900000	0.04421
"Ca_s20__4A"	21900001	22000000	0.01069
"Ca_s20__4A"	22000001	22100000	0
"Ca_s20__4A"	22100001	22200000	0
"Ca_s20__4A"	22200001	22300000	0.00616
"Ca_s20__4A"	22300001	22400000	0
"Ca_s20__4A"	22400001	22500000	0.0172
"Ca_s20__4A"	22500001	22600000	0
"Ca_s20__4A"	22600001	22700000	0
"Ca_s20__4A"	22700001	22800000	0
"Ca_s20__4A"	22800001	22900000	0
"Ca_s20__4A"	22900001	23000000	0
"Ca_s20__4A"	23000001	23100000	0
"Ca_s20__4A"	23100001	23200000	0
"Ca_s20__4A"	23200001	23300000	0
"Ca_s20__4A"	23300001	23400000	0
"Ca_s20__4A"	23400001	23500000	0.01071
"Ca_s20__4A"	23500001	23600000	0.03124
"Ca_s20__4A"	23600001	23700000	0
"Ca_s20__4A"	23700001	23800000	0
"Ca_s20__4A"	23800001	23900000	0
"Ca_s20__4A"	23900001	24000000	0
"Ca_s20__4A"	24000001	24100000	0
"Ca_s20__4A"	24100001	24200000	0
"Ca_s20__4A"	24200001	24300000	0
"Ca_s20__4A"	24300001	24400000	0
"Ca_s20__4A"	24400001	24500000	0
"Ca_s20__4A"	24500001	24600000	0.01149
"Ca_s20__4A"	24600001	24700000	0.00466
"Ca_s20__4A"	24700001	24800000	0
"Ca_s20__4A"	24800001	24900000	0.00383
"Ca_s20__4A"	24900001	25000000	0.01063
"Ca_s20__4A"	25000001	25100000	0
"Ca_s20__4A"	25100001	25200000	0
"Ca_s27__4B"	1	100000	0
"Ca_s27__4B"	100001	200000	0
"Ca_s27__4B"	200001	300000	0
"Ca_s27__4B"	300001	400000	0
"Ca_s27__4B"	400001	500000	0
"Ca_s27__4B"	500001	600000	0
"Ca_s27__4B"	600001	700000	0
"Ca_s27__4B"	700001	800000	0
"Ca_s27__4B"	800001	900000	0
"Ca_s27__4B"	900001	1000000	0
"Ca_s27__4B"	1000001	1100000	0.03458
"Ca_s27__4B"	1100001	1200000	0.01481
"Ca_s27__4B"	1200001	1300000	0.03663
"Ca_s27__4B"	1300001	1400000	0.0136
"Ca_s27__4B"	1400001	1500000	0.00434
"Ca_s27__4B"	1500001	1600000	0
"Ca_s27__4B"	1600001	1700000	0.01023
"Ca_s27__4B"	1700001	1800000	0.03336
"Ca_s27__4B"	1800001	1900000	0.051
"Ca_s27__4B"	1900001	2000000	0.01716
"Ca_s27__4B"	2000001	2100000	0.05454
"Ca_s27__4B"	2100001	2200000	0.01568
"Ca_s27__4B"	2200001	2300000	0
"Ca_s27__4B"	2300001	2400000	0
"Ca_s27__4B"	2400001	2500000	0
"Ca_s27__4B"	2500001	2600000	0.00444
"Ca_s27__4B"	2600001	2700000	0.01168
"Ca_s27__4B"	2700001	2800000	0.00294
"Ca_s27__4B"	2800001	2900000	0.00655
"Ca_s27__4B"	2900001	3000000	0.03322
"Ca_s27__4B"	3000001	3100000	0.02138
"Ca_s27__4B"	3100001	3200000	0.05667
"Ca_s27__4B"	3200001	3300000	0.01187
"Ca_s27__4B"	3300001	3400000	0
"Ca_s27__4B"	3400001	3500000	0
"Ca_s27__4B"	3500001	3600000	0.02905
"Ca_s27__4B"	3600001	3700000	0.03816
"Ca_s27__4B"	3700001	3800000	0.01653
"Ca_s27__4B"	3800001	3900000	0.03874
"Ca_s27__4B"	3900001	4000000	0.05582
"Ca_s27__4B"	4000001	4100000	0
"Ca_s27__4B"	4100001	4200000	0.03127
"Ca_s27__4B"	4200001	4300000	0
"Ca_s27__4B"	4300001	4400000	0
"Ca_s27__4B"	4400001	4500000	0.01333
"Ca_s27__4B"	4500001	4600000	0.00575
"Ca_s27__4B"	4600001	4700000	0.00166
"Ca_s27__4B"	4700001	4800000	0.00529
"Ca_s27__4B"	4800001	4900000	0.00378
"Ca_s27__4B"	4900001	5000000	0.04354
"Ca_s27__4B"	5000001	5100000	0.03115
"Ca_s27__4B"	5100001	5200000	0
"Ca_s27__4B"	5200001	5300000	0
"Ca_s27__4B"	5300001	5400000	0
"Ca_s27__4B"	5400001	5500000	0.02007
"Ca_s27__4B"	5500001	5600000	0.0374
"Ca_s27__4B"	5600001	5700000	0.0249
"Ca_s27__4B"	5700001	5800000	0
"Ca_s27__4B"	5800001	5900000	0.02111
"Ca_s27__4B"	5900001	6000000	0.00386
"Ca_s27__4B"	6000001	6100000	0.00769
"Ca_s27__4B"	6100001	6200000	0
"Ca_s27__4B"	6200001	6300000	0
"Ca_s27__4B"	6300001	6400000	0
"Ca_s27__4B"	6400001	6500000	0.01518
"Ca_s27__4B"	6500001	6600000	0
"Ca_s27__4B"	6600001	6700000	0
"Ca_s27__4B"	6700001	6800000	0.02987
"Ca_s27__4B"	6800001	6900000	0.01069
"Ca_s27__4B"	6900001	7000000	0
"Ca_s27__4B"	7000001	7100000	0
"Ca_s27__4B"	7100001	7200000	0
"Ca_s27__4B"	7200001	7300000	0
"Ca_s27__4B"	7300001	7400000	0
"Ca_s27__4B"	7400001	7500000	0
"Ca_s27__4B"	7500001	7600000	0
"Ca_s27__4B"	7600001	7700000	0
"Ca_s27__4B"	7700001	7800000	0
"Ca_s27__4B"	7800001	7900000	0
"Ca_s27__4B"	7900001	8000000	0
"Ca_s27__4B"	8000001	8100000	0
"Ca_s27__4B"	8100001	8200000	0
"Ca_s27__4B"	8200001	8300000	0
"Ca_s27__4B"	8300001	8400000	0.00357
"Ca_s27__4B"	8400001	8500000	0.02906
"Ca_s27__4B"	8500001	8600000	0
"Ca_s27__4B"	8600001	8700000	0
"Ca_s27__4B"	8700001	8800000	0
"Ca_s27__4B"	8800001	8900000	0
"Ca_s27__4B"	8900001	9000000	0
"Ca_s27__4B"	9000001	9100000	0
"Ca_s27__4B"	9100001	9200000	0
"Ca_s27__4B"	9200001	9300000	0
"Ca_s27__4B"	9300001	9400000	0
"Ca_s27__4B"	9400001	9500000	0
"Ca_s27__4B"	9500001	9600000	0
"Ca_s27__4B"	9600001	9700000	0.05804
"Ca_s27__4B"	9700001	9800000	0.00053
"Ca_s27__4B"	9800001	9900000	0.0488
"Ca_s27__4B"	9900001	10000000	0.09259
"Ca_s27__4B"	10000001	10100000	0.0072
"Ca_s27__4B"	10100001	10200000	0
"Ca_s27__4B"	10200001	10300000	0
"Ca_s27__4B"	10300001	10400000	0
"Ca_s27__4B"	10400001	10500000	0
"Ca_s27__4B"	10500001	10600000	0
"Ca_s27__4B"	10600001	10700000	0
"Ca_s27__4B"	10700001	10800000	0.01239
"Ca_s27__4B"	10800001	10900000	0.0649
"Ca_s27__4B"	10900001	11000000	0
"Ca_s27__4B"	11000001	11100000	0
"Ca_s27__4B"	11100001	11200000	0
"Ca_s27__4B"	11200001	11300000	0
"Ca_s27__4B"	11300001	11400000	0
"Ca_s27__4B"	11400001	11500000	0
"Ca_s27__4B"	11500001	11600000	0
"Ca_s27__4B"	11600001	11700000	0
"Ca_s27__4B"	11700001	11800000	0
"Ca_s27__4B"	11800001	11900000	0
"Ca_s27__4B"	11900001	12000000	0.02309
"Ca_s27__4B"	12000001	12100000	0.03623
"Ca_s27__4B"	12100001	12200000	0
"Ca_s27__4B"	12200001	12300000	0.07076
"Ca_s27__4B"	12300001	12400000	0.01398
"Ca_s27__4B"	12400001	12500000	0.00978
"Ca_s27__4B"	12500001	12600000	0.03191
"Ca_s27__4B"	12600001	12700000	0
"Ca_s27__4B"	12700001	12800000	0.018
"Ca_s27__4B"	12800001	12900000	0.0217
"Ca_s27__4B"	12900001	13000000	0.05102
"Ca_s27__4B"	13000001	13100000	0.03709
"Ca_s27__4B"	13100001	13200000	0.06356
"Ca_s27__4B"	13200001	13300000	0.0131
"Ca_s27__4B"	13300001	13400000	0
"Ca_s27__4B"	13400001	13500000	0
